x, y, u(x,y)
3.000000, 0.000000, 2.000000
5.333333, 0.000000, 0.003267
7.666667, 0.000000, 0.009802
10.000000, 0.000000, 12.000000
3.000000, 0.333333, 6.000000
5.333333, 0.333333, 0.006535
7.666667, 0.333333, 0.019605
10.000000, 0.333333, 18.000000
3.000000, 0.666667, 6.000000
5.333333, 0.666667, 0.006535
7.666667, 0.666667, 0.019604
10.000000, 0.666667, 18.000000
3.000000, 1.000000, 4.000000
5.333333, 1.000000, 0.003267
7.666667, 1.000000, 0.009802
10.000000, 1.000000, 6.000000
